product_id,product_name,url
98252.0,Anello di fidanzamento Agrippina,https://www.glamira.it/glamira-ring-agrippina.html?alloy=white-750&diamond=emerald&stone2=diamond-Brillant&stone3=diamond-Brillant
84838.0,Engagement Ring Saphira,https://www.glamira.co.uk/glamira-ring-saphira-skug100335.html?alloy=white-375&diamond=sapphire&stone2=diamond-Brillant
101312.0,Anello da uomo Aljerino,https://www.glamira.it/glamira-ring-aljerino.html?alloy=white-585&diamond=emerald&stone2=diamond-Brillant
96954.0,Trouwring Exotic Milkway 6mm,https://www.glamira.be/exotic-milkway-6mm.html?itm_source=recommendation&itm_medium=sorting&stone=diamond-Brillant&fbclid=IwAR1s3gNJdIKi4CQkX4w83m-DhdUnv0ZMuD8tfsRPsKRPhzCkqxV6zCuG08s&alloy=white_red-585
96616.0,Bague de fiançailles Cannoli,https://www.glamira.fr/glamira-ring-cannoli.html?alloy=white-585&diamond=diamond-Brillant&stone2=diamond-Swarovsky&stone3=diamond-Brillant
103958.0,Dámsky prívesok Sinobia,https://www.glamira.sk/glamira-pendant-sinobia.html?fbclid=IwAR1qsXWns_7BtKVb3yWJVKk1BOdW1NK0JISJyYgP0sxAJCqMQB47CsQMSSg
108850.0,Shining Fortune 8 mm,https://www.glamira.cz/shining-fortune-8-mm.html?keyword&matchtype&fbclid=IwAR2pPh0CTB0rTcqtKnNup-pOhfeA9mdiQun9Azxcw855oyqkTWqB0of3nPw&alloy=red-585
98369.0,Dámsky prsteň Loredana,https://www.glamira.sk/glamira-ring-loredana.html?fbclid=IwAR3tYuppwkSiVuNwb3hRL9GM6WZ10iJuz7rpi7w0WqHLMnPr_BGSof2hmfk
99638.0,Trauring Mystic Winter,https://www.glamira.de/mystic-winter.html?alloy=white_red-375
91064.0,Verlobungsring Alfrida 0.5 crt,https://www.glamira.de/glamira-ring-alfrida-0.5-crt.html?fbclid=IwAR2bUnqCPSv0xaMSmZwxP_PZ1N1dlf8zW3r2pZ_btlICwkE_lBATEJL4Hzk
103149.0,Anillo de compromiso Malgosia,https://www.glamira.es/glamira-ring-malgosia.html?fbclid=IwAR2kT5cVRB39Lw5YN2Aj4gXrZLOexCWxnbwBuKyH2VCQO59wgh9WA02STlE
106239.0,Inel de Nuntă Strong Love 5 mm,https://www.glamira.md/strong-love-5-mm.html?alloy=red-375&stone=diamond-Zirconia
102484.0,Dames Armband Tanel,https://www.glamira.nl/glamira-bracelet-tanel.html?alloy=white_red-375&diamond=diamond-Brillant&gclid=CjwKCAjwt-L2BRA_EiwAacX32WKvi0iyBMyLY7qA1q9mlT_rI-9UAgHFMk1mXk2sRahl7S6uulicHBoCtREQAvD_BwE
84776.0,Engagement Ring Jessica,https://www.glamira.sg/glamira-ring-jessica-skug100680.html?diamond=diamond-sapphire&alloy=red_white-585
89602.0,Men's Ring No Rush,https://www.glamira.co.uk/glamira-ring-no-rush.html?alloy=white-silber&diamond=emerald&gclid=CjwKCAjw8df2BRA3EiwAvfZWaI9p-3QNZU8JUOeFF_XKnuE3yTp5V3SUCrAuAu1vo7BFZOc_dBXiQRoC3v8QAvD_BwE
110002.0,Engagement Ring Aithen,https://www.glamira.com/glamira-ring-aithen.html?stone3=diamond-sapphire&diamond=ruby&alloy=red-585&stone2=diamond-Brillant
89592.0,Bague pour homme Cool Breeze,https://www.glamira.fr/glamira-bagues-cool-breeze.html?diamond=ruby&synthetic=labruby&alloy=yellow-750
103337.0,Verlobungsring Naola,https://www.glamira.de/glamira-ring-naola.html?alloy=white-585&stone2=diamond-Brillant&stone3=diamond-Brillant&diamond=opal
110387.0,Men's Pendant Balfour,https://www.glamira.co.uk/glamira-pendant-balfour.html?alloy=yellow-585&diamond=diamond-Swarovsky&stone2=diamond-sapphire
98787.0,Men's Wedding Ring Pure Love 6 mm,https://www.glamira.co.uk/men-s-ring-pure-love-6-mm.html?fbclid=IwAR3sOrB7hxvS29UIAPm8hDeIBy9T7laPE-_LBCnLWQ6_Kf6xshCok8StGVY&alloy=white_yellow-585
90419.0,Women's Pendant Despina,https://www.glamira.co.uk/glamira-pendant-despina.html?alloy=yellow_white-585&diamond=diamond-Brillant
91041.0,Shopping Bag is Empty,https://www.glamira.com.au/checkout/cart/configure/id/2253989/
104172.0,,https://www.glamira.com.tr/glamira-ring-gerlindis.html?diamond=fire-opal&alloy=white-palladium&fbclid=IwAR04iNk2oujxWf-KG83AlXewwgTNCVGZVvNttvkixx5NUwxzpvHKM6TtVDA
102509.0,Verlobungsring Oiffe,https://www.glamira.de/glamira-ring-oiffe.html?alloy=red-585&diamond=diamond-Swarovsky&stone2=diamond-sapphire
96049.0,Damen trauring Alluring Spring 4 mm,https://www.glamira.at/damenring-alluring-spring-4-mm.html?alloy=white-585&stone=diamond-Brillant
93240.0,Classic Glow 2.5 mm,https://www.glamira.it/classic-glow-2mm.html?alloy=red-375&stone=diamond-Brillant
110560.0,Engagement Ring Bona 1.0 crt,https://www.glamira.co.uk/glamira-ring-bona-1.0-crt.html?alloy=yellow-750&diamond=kunzite
99682.0,Women's Wedding Ring Exotic Birth,https://www.glamira.com.au/womens-ring-exotic-birth.html?stone=diamond-Zirconia&alloy=red_white-585
103352.0,Glamira Anillo Maharlika,https://www.glamira.es/glamira-ring-maharlika.html?diamond=diamond-Brillant&stone2=bluediamond&alloy=white-palladium
102106.0,Kinderarmband Ezira,https://www.glamira.de/glamira-bracelet-ezira.html?diamond=diamond-sapphire&alloy=white-375
101332.0,Herrenring Fernando,https://www.glamira.de/glamira-ring-fernando.html?fbclid=IwAR14gLxThR0sKmORd4kcJ2iLsAOy9AH5-0w1WRMlDQju4zx95NTqvtjuWPU
89607.0,Anello da uomo Ramses,https://www.glamira.it/glamira-anelli-ramses.html?fbclid=IwAR0rT4QJYKx9YILiQrPtTf1zvow8bicDyi4e1eG0fgRXJiZX5H1T0qiGdIc
91040.0,Verlovingsring Joy 0.5crt,https://www.glamira.nl/glamira-ringen-joy-0.5crt.html?alloy=yellow-375&diamond=ruby
90475.0,Men's Wedding Ring Celtic Way,https://www.glamira.co.uk/men-s-ring-celtic-way.html?campaignid=1492025010&fbclid=IwAR1CnCWovanKL2_bdCoS7yOQ12Kc7eVjB_y4toSm3-hp2Xi4jjTHwuYERus&alloy=white_yellow-585
91000.0,Anello di fidanzamento Leona 0.16 crt,https://www.glamira.it/glamira-anelli-leona-0.16crt.html?alloy=white-585&diamond=pinksapphire&stone2=diamond-Brillant
100932.0,Glamira Armband Cherise,https://www.glamira.ch/glamira-bracelet-cherise.html?alloy=white_red-375&fbclid=IwAR3TSMDSivx5zb6otIL1k6yZId_Xt7xYP4UqtcYN2pMKlIiG-3vJ8c__sXo
101868.0,GLAMIRA Ring Jordana,https://www.glamira.com.au/glamira-ring-jordana.html?alloy=white_red-585
90183.0,Glamira Initials Anhänger G,https://www.glamira.at/glamira-initialen-anhanger-g.html?alloy=yellow-375&diamond=ruby
84883.0,Engagement Ring Madeleine,https://www.glamira.co.uk/glamira-diamonds-ring-madeleine-skug100165.html?alloy=white-375&diamond=diamond-Brillant&stone2=diamond-Brillant
92275.0,Forlovelsesring Amay 0.2 crt,https://www.glamira.no/glamira-ring-amay-0.2-crt.html?diamond=diamond-sapphire&stone2=diamond-Swarovsky&alloy=white-375
85809.0,Damen anhänger Maria,https://www.glamira.de/glamira-halsketten-maria-skug100700.html?fbclid=IwAR33xNLugRer17gjnEABkzGNyVTlETaMJSzg4syv2u5bnMd0aR3C4o8YzsU
89436.0,GLAMIRA Prsten Patricia,https://www.glamira.cz/glamira-diamantove-prsten-patricia-skua28299-1z.html?alloy=white-585&diamond=garnet
